0,2.2483570765056164,1.9308678494144076
1,2.3238442690503462,2.761514928204013
2,1.882923312638332,1.8829315215254097
3,2.7896064077536957,2.3837173645764542
4,1.765262807032524,2.2712800217929825
5,1.7682911535937689,1.7671351232148715
6,2.1209811357830173,1.043359877671101
7,1.1375410837434836,1.7188562353795136
8,1.4935844398327882,2.157123666297637
9,1.5459879622393944,1.2938481493323541
10,2.732824384460777,1.887111849756732
11,2.033764102343962,1.2876259068932716
12,1.7278086377374087,2.055461294854933
13,1.4245032112888487,2.1878490091728358
14,1.6996806550405976,1.8541531251033616
15,1.6991466938853015,2.926139092254469
16,1.993251387631033,1.47114453552205
17,2.4112724560515946,1.3895781750144889
18,2.104431797502378,1.020164938060112
19,1.3359069755507846,2.0984306179345618
20,2.3692332899977053,2.085684140594985
21,1.9421758588058797,1.8494481522053556
22,1.2607390048162863,1.6400778958026456
23,1.7696806145201063,2.5285611131094576
24,2.1718091447842305,1.118479922318633
25,2.1620419846973977,1.8074588597918417
26,1.6615389998470207,2.305838144420434
27,2.5154997612479755,2.4656400595580994
28,1.5803912383886807,1.8453938120743927
29,2.165631715701782,2.4877725635611796
30,1.760412881077355,1.9071705116680915
31,1.446832512996986,1.4018966879596646
32,2.406262911197099,2.6781200142854114
33,1.963994939209833,2.501766448946012
34,2.180818012523817,1.6774401226974378
35,2.180697802754207,2.7690182832329846
36,1.9820869804450243,2.782321827907003
37,0.6901274479551278,2.410951252187612
38,2.043523534119086,1.850496324767066
39,2.045880388267751,1.0062155426995536
40,1.890164056081244,2.178556285755873
41,2.738947022370758,1.7408648908631763
42,1.5957531985534061,1.7491214782077318
43,2.457701058851037,2.1643755548298422
44,1.7351198981164806,2.256633716556678
45,2.0485387746740202,2.4843224952664444
46,1.6489734530613238,1.8361689267011159
47,1.8039459234339212,1.2682425259339407
48,2.148060138532288,2.1305276360899446
49,2.0025567283212307,1.8827064333124264
50,4.292314628974793,4.78967733861732
51,4.828642741736616,4.59886136538919
52,4.919357144166995,5.20202542840727
53,5.943092950605265,5.087288906415919
54,5.128775195361382,4.962777042116916
55,4.040614392350479,4.986743062275392
56,5.0301151049705135,6.231621056242643
57,4.903819517609438,5.150773671166807
58,4.982644115147378,4.415660981190234
59,5.571411407257511,5.375966516343387
60,5.3955159735215235,4.54530627260263
61,5.701397155468049,4.29907446860386
62,5.293428546900135,6.095227812904989
63,4.504731837434655,4.716851135198614
64,5.049825682543821,4.7482621729419
65,4.224668284466934,5.034281487403014
66,4.468848143136947,5.23679621531759
67,4.540287882883098,5.77496720250877
68,4.608373353831881,4.838969241897162
69,5.406758608684835,4.3845678417830225
70,5.113729967302064,5.653571377141214
71,4.196258382719386,5.092316929266152
72,5.129941397124211,5.390911435888655
73,4.381524644560959,4.339771693457862
74,5.260970782808449,5.148492336616593
75,5.125246425172938,5.173224104748488
76,4.659987639210755,5.116126848580501
77,5.14653623664934,4.642824290986816
78,5.932887255572378,5.236916460455894
79,4.404348251398676,5.328276804316915
80,4.5126591648863394,5.393542301871226
81,5.579297789503702,4.5896588408241445
82,5.481688064622161,5.206390463468249
83,5.411030079997245,5.948396491326974
84,4.877305941998565,4.623131917821255
85,4.555242785187239,4.592094857517281
86,4.961449145292948,5.170575987408322
87,5.13834539966501,5.413591624518012
88,5.006500945938954,5.726767038578658
